node,total_fee,capacity,routed_payments
03a0fbf509a4c1f14647934988c7b484da8ab6090e81d015c6746ecd1134a37207,150,25174836,1
02bb5e47ee26aca1654ce092d9d06eac15d953210c737f2220e2d7e54c4f108677,1000,338293010,2
02851c6709d17e76c74ad845de2cb455baba989578bcbfa8af3b8062401c8f90ef,500,110100000,1
03a08d40fc3676e62a0bcaa27de657ce5e05b9a2491fbbf011a506a774e9ea263a,20,57183696,1
038b0481a4b2e396f446853eb7c6dbb682c1f90ba8123cd1e82ebfc29507e7114d,39,53833487,1
03efccf2c383d7bf340da9a3f02e2c23104a0e4fe8ac1a880c8e2dc92fbdacd9df,2421,261617948,6
034a7b1ac1239ff2ac8438ce0a7ade1048514b77d4322f514e96918e6c13944861,35633,525487910,10
035eb7d2253d934b51dd1cc145b6f36a9c2d953c4379f5fff9c39bb437ece525ae,1,250814307,1
03846aa88ae8710d0bcd881382f6164955b92600d2d25a3f9f70e897bfcc22c424,1,48245317,3
0362d19cece3c4ef124e7f3c8191d9bcaccc37daa5a540e2789f95e0e67396dc30,200,35426343,1
03c507ff6ed6214c2357cd127dc3f8d27235ccc96206048872a1bb845e8af9cd52,226,16164579,1
02ec20f34bb94460f3d63780dfc24a4d4a1ddabc3bd86c09e1830c5b5db08953e5,400,321686409,2
0277b084555196b33b3b137e2bcf70f939acc3033347df60739c4454de3968a7f9,100,60326250,1
02651fa5f3f6676c6f13d88b3ffd3101421cd3bd1773d4af92242c46f0f902ef39,137,340299779,1
0230c7a8509357b8367b9c0ab6d12d4315121132915c49b1eb1dfeacd285928f29,100,185399950,2
03f31c2cc9939bc05a0c82508a2f7f2152b3caaa35c2e4460c8a93e951b9ca3d7b,1,7040000,1
03b305347352aa3460a2016b477ae0099f582d16a749ba713251327757870e2d92,1,2335244,1
023d986c8022bbf1a55a8339e3d8cfc5acfd444d1167a14fa343ae73b33c649752,200,86750000,1
03f293d12737736d6aed764167f6a815811c225f21f9fd94610b00f44afc9f776f,152,64123185,2
0222c672f55d009fbc56fbae6769a37e95d8a3c962101f902ecbc0b9162d985a16,169,35744224,1
02361f3687a21d4f0e77d2fb024803e7fd431cdf4d746cd7ef89704b38b3b81b18,1168,80833709,2
02a619f265cde5eb77f3cb4e3158a8340a7ce4184a39c42e3a32893f53e2e3f82b,45,337935339,4
026e44acf41fcfa19d092a297a7e8452f6ac5eee677ed0f7f2e5d4c7c632467224,437,220125264,2
0294967f3327884442de266e865f21c2812d5bce7c1081d375c55f6e47322bcc72,491,56320000,2
03d414b9c03fb7c9b37ce3fd4f02abf3208a6400ea4485084a1068d68ddcefb732,300,21342427,1
0257548b3c0c4f7c0f50a84dea1a9af3e2ff60ec729d660ee0f0739892a9e2afa3,2,59145000,2
0341070fbdd7603c26b3bdf2a4e770b7cf2865a424222a84b02f6196e9c1b4e5da,0,440482973,1
0340f8fa6bc058df204691bc1c965de041e550d8ef0512d22007d4cab7ebd7a536,5098,386491980,6
